,text,label_category,traintest
198," LOCATION1 LOCATION2, both shite holes","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
199, LOCATION1 London aint exactly a dump just cause them germanz bombed here dey had 2 build alot of estates init,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
200, LOCATION1 a sort of average London suburb; very racially mixed; therefore has excellent ethnic restaurants; there is a shopping centre with the usual stores,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",train
201, LOCATION1 according to the Met has one of the highest crime rates,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
202, LOCATION1 ai n't too bad either,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
203, LOCATION1 and LOCATION2 are also good areas for cheaper flats,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
204," LOCATION1 and LOCATION2 are both expensive and up-scale neighbourhoods , so you need have no worries apart from the huge cost of living there of course","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
205," LOCATION1 and LOCATION2 are both okay , again , affordable and good transport","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",train
206, LOCATION1 and LOCATION2 are is full of more pretentious hipsters than chavs,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
207," LOCATION1 can be a nice area - near the cemetery is good, but maybe too expensive for you","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
208, LOCATION1 has a large Asian community but is not sticking out further for its crime rates,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",train
209, LOCATION1 has a lot of trendy clubs but you will have to pay around 10-15 for a drink,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",train
210," LOCATION1 has some wicked parties there , really like it but I dont stay there","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
211, LOCATION1 in Kent is a lovely ancient market town with a good fast rail service to LOCATION2 ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",train
212, LOCATION1 in Kent or LOCATION2 in Kent might be worth a look,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
213, LOCATION1 in London is a good place to go to hear blues music and Ronnie Scott's in LOCATION2 is a Jazz institution,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
214, LOCATION1 in Northern London is nice and LOCATION2 is nice in the South,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
215," LOCATION1 in the east end is a very vibrant area for young hipster types , artists , musicians and people who love food - specifically Indian curry","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
216," LOCATION1 is a big flea market, with a street of great indian curry houses","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
217," LOCATION1 is a good place to live, convenients, safe, lots of pubs/bars/cafes and restaurants, shops","[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",train
218," LOCATION1 is a lovely place to live , but it would be a bit of a trek into London the journey time on the underground ( Northern line ) is about 40 minute","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
219," LOCATION1 is a pleasent , up-market , vibrant , cosmopolitan , young professional area","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",train
220," LOCATION1 is a pretty rough area, with lots of council estates, it is quite a way out from the centre, about 10 miles, and has poor public transport","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",train
221," LOCATION1 is a really nice area with good restaurants etc and again with good transport links (Jubilee line, Silverlink trains and Thameslink trains)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
222," LOCATION1 is a shitt hole , LOCATION2 is ok but a bit out of the way ","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
223, LOCATION1 is above average for crime,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
224, LOCATION1 is affardoble and next to central London,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",train
225, LOCATION1 is different though- its a bit of a run down area so dont expect too much when you get there however the students take over most of it so you'll be safe enough,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
226, LOCATION1 is fine,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
227," LOCATION1 is gorg, i would love to live there","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
228," LOCATION1 is gorgeous and has the blend of uber rich and middle class , v","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
229," LOCATION1 is great, because it's mainly little boutiques that sells goods you wont find anywhere else and there's a huge markets","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
230," LOCATION1 is horrible yes it is in fact i was there last weekend I work in the LOCATION1 area , and within the last three weeks the owner of the sandwich shop directly opposite was murdered by a drug crazed ex-employee , and just yesterday , a man was shot dead INSIDE SE-One nightclub","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
231, LOCATION1 is in LOCATION2 and is generally an inner-London borough,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
232, LOCATION1 is in my opinion is alot nicer than LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
233, LOCATION1 is middle class outer suburbs there 's some problems in the area with aimless bored youths ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
234, LOCATION1 is more upmarket than the residential area to the west towards and surrounding the High Rd,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
235, LOCATION1 is nice for food and shopping but good luck finding anywhere decent in your price range,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",train
236," LOCATION1 is nice, with cinemas, shops and stuff","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",train
237, LOCATION1 is ok but aint that expensive well I dunno if your rich or not,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
238, LOCATION1 is on the Metropolitan Line of the Underground ; the trains are frequent and take 35 minutes to LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
239, LOCATION1 is on the Piccadilly line ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
240," LOCATION1 is one of the most desirable places to live in the whole of the world, beautiful area,  10 mins to LOCATION2","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
241, LOCATION1 is only 15 mins from LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
242, LOCATION1 is only the 10th safest London borough,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
243, LOCATION1 is predominantly safe,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
244, LOCATION1 is quite expensive and as you hint at in your question has several parts - estate agents often call other surrounding areas LOCATION1 when most people know them by other areas,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
245, LOCATION1 is quite pleasant in general,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
246," LOCATION1 is really no more than a big shopping centre in the middle of a huge road junction ( its where the M1 starts ), ","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
247, LOCATION1 is really the only nice part of the borough of LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
248, LOCATION1 is the best part of the whole of London,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
249," LOCATION1 is the most lively in terms of cinemas, bars, restaurants, etc  ","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
250," LOCATION1 is the most lively in terms of cinemas, bars, restaurants, etc  and probably the only place on your list where you'll find single women under 40","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
251, LOCATION1 is very cheap compared to any where else but I have been warned not to go there,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
252," LOCATION1 is very leafy, with a wonderful park and woodlands, as well as being within walking distance of LOCATION1","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
253, LOCATION1 is very upmarket and many artists live there,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
254, LOCATION1 isn't too expensive either,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
255," LOCATION1 like LOCATION2 is a very desirable area full of character and atmosphere , but the property in these area 's are very expensive","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
256," LOCATION1 market  a plethora of stalls, shops, and foods from all different cultures and countries","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",train
257," LOCATION1 over the last 10 years now has some restaurants/pubs/bars to rival LOCATION1 , people who can afford them would not go into areas they felt unsafe or indeed live there","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
258, LOCATION1 parts have a large Jewish community they live in peace ,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
259, LOCATION1 town centre  is brilliant for shopping,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
260, LOCATION1 used to be a haven for drugs and prostitution,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
261, LOCATION1 which is a lovely safe area ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
262," LOCATION1 which is excellent for night life, and then to the other side you've got LOCATION2, also known as rough, but great for the markets, and for the Currys","[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",train
263, LOCATION1 which is quite trendy and good if you like tennis,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
264, LOCATION1 would be a good choice for you in terms of communication,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
265, LOCATION1's got good rail links into LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
266," LOCATION1's well served by public transport, there being five Underground stations with ""ruislip"" in the name","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
267," LOCATION1, LOCATION2 Fast becoming the hot-spot for Aussies and Kiwis working in London","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
268," LOCATION1, LOCATION2 are great areas to live","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
269," LOCATION1, SE4 It is a beautiful late-Victorian / Edwardian suburb of South-East London","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
270," LOCATION1, it's quite hip'","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
271," LOCATION1, where there is an enormous Westfield shopping centre","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
272, LOCATION1- Gun capital of the country I live on what is known as the murder mile Lower Clapton road,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
273, LOCATION1- a big grassy hill and some ace resturants,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
274," LOCATION1~ cute villagey area, where loads of celebs live; very sweet shops, cafes etc ","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",train
275, LOCATION2 and LOCATION1 are also really rough in areas,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
276, LOCATION2 and LOCATION1 are better provided with open space and less subject to traffic and airliner noise nuisance,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",train
277, LOCATION2 and LOCATION1 are nice,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
278," LOCATION2 and LOCATION1, as mentioned by others, are good, but don't ignore the less obvious","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
279, LOCATION2 and the LOCATION1 area - I'd say both are not really outrageously dangerous neighbourhoods,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
280, LOCATION2 for Afro Caribs and LOCATION1 for Indians,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
281," LOCATION2 is a safe enough area - it's part of LOCATION1, which again is safe","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
282," LOCATION2 is central London so extremely expensive, LOCATION1 is often considered the coolest area of London","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",train
283," LOCATION2 is fine , not much happens there , LOCATION1 is SW London is better in every conceivable way","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
284," LOCATION2 is not as expensive as LOCATION1, but is still just as nice","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
285," LOCATION2 is not well served by the Tube, LOCATION1 has most of the tube stations","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
286, LOCATION2 is quite nice and not too bad as it borders on to LOCATION1 which is a very nice area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
287, LOCATION2 or LOCATION1 would supply great local amenities and a direct train into the London,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",train
288," LOCATION2,  where Henry Ford put in a massive amount of housing in the LOCATION1 Estate","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
289," Lots of bars and restaurants in LOCATION2 You could go dog racing also, that is local and lots of fun I'd say that it's a nice area and not a particularly dangerous area to live,  I'd be wary of is just around  the LOCATION1 Lane Estate","[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",train
290, Mikey LOCATION1 is a disgusting area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
291, Most of LOCATION1 is fine,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
292," My hometown is LOCATION1, in SW London ","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
293," My hometown is LOCATION1, in SW London literally a walk into LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
294," My hometown is LOCATION1, in SW London literally a walk into surrey","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
295," NO offence to anyone who lives in LOCATION1, I personally would stay away from it","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
296," New skyscrapers to be built at LOCATION1 including the Riverside South towers, the Heron Quays West double-skyscraper development and the North Quay project, consisting of three towers","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
297," Of course there are cheaper areas - LOCATION1, near to the London but somewhat dangerous","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",train
298, On the othere hand i know lads from LOCATION1 who are in The royal engineers serving and they some of the hardest and good boys i have ever Met and they come up to Liverpool,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
299, One really nice area is LOCATION2 or LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
300, Personally prefer LOCATION1 and LOCATION2 ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
301, Rent in LOCATION1 is reasonable for a relatively nice part of London,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
302, Start at LOCATION2 or finish what you didn't finish yesterday in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
303, Take a curry down LOCATION1 ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
304," The 2 Brewers: 114 LOCATION1 High St, London, Greater London SW4 7UJ Established in 1981 and still hopping","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
305," The LOCATION1 area is crowded on a Saturday night, plenty of bars, restaurants - very lively and quite a young crowd rented housing is expensive ","[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",train
306," The LOCATION2/LOCATION1 area in South London is really lively ; loads of bars, pubs and restaurants and open spaces as well for the summer","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
307," The London borough of LOCATION1 ( pronunciation ( helpinfo ) ) is a London borough of LOCATION2 , England and forms part of Outer London and is one of the 32 London Boroughs ( plus the London ) which forms part of Greater London","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
308," The area of London where LOCATION1 is heavily populated by ethnic minority groups, particularly Bangladeshi muslims","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
309, The best club in London is Fabric in LOCATION1 if you like proper dance music,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",train
310, The only one which is not got any rough parts is LOCATION1 thats basically in central London expensive so no trouble much there,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",train
311," The town of LOCATION1 itself is beautiful, and I'd happily live there as its an upcoming, youngish area to live","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
312, The victoria and Albert Museum in LOCATION1 is also good ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",train
313," There are shops in LOCATION1 you know, you won't need to go into Central London every time you want a pint of milk","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
314," There is a large Turkish community where I live in LOCATION1, so you will be very welcome here especially  ","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
315, There was recently an article in Time Out saying that LOCATION1 was the up and coming area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
316, Well LOCATION1 is the home of the worlds longest street market,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
317," When I was two Years old I lived in LOCATION1, London","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
318, You will struggle to find something  affordable in a desirable area of LOCATION1 ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
319, a bit further out like LOCATION1 might satisfy you if you don't mind commuting,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
320, a nice area is LOCATION1 or LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
321, a strong Vietnamese community based in the LOCATION1 and a sizeable Japanese community around the LOCATION2 area,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
322, already looked in LOCATION1 and cannot afford it,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
323, an area like LOCATION1 is very residential and leafy,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
324," area around LOCATION2 is nice   middle class suburb with an arty feel, lots of open space otherwise try LOCATION1","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
325," areas near LOCATION1 station, lots of markets, stores and pubs ","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",train
326," as I said some areas around LOCATION1 are quite rich, so you'll have to look online to find what homes are available","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
327," as for LOCATION1 itself, the little I've seen of it seems to be a lot of commuter flats, I couldn't comment on culture and nightlife though","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
328," avoid LOCATION1,  the old tower blocks are gone but it's still not got a nice vibe there","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
329, being in LOCATION1 you would be very close to the Centre,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
330, both LOCATION2 and LOCATION1 have excellent shopping facilities,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",train
331, celebrities live in LOCATION1 - It is quite a wealthy area and is in the borough of LOCATION1  ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
332," cheaper places that are still central include LOCATION2 and LOCATION1, as mentioned in other answers","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",train
333, don't live in the LOCATION1 it is pretty rough especially around LOCATION2,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
334, even LOCATION1 now is boasting huge rents because the London workers are moving in,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
335, everybody associates LOCATION1 with a large Indian Community,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
336, everytime I stay round a friends in LOCATION1the wLOCATION1dential area look really depressing and dull,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
337," for example there are huge Jewish and Turkish communities in LOCATION1, and lots of Chinese people in the south especially around LOCATION2","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
338, for example you could choose to live near LOCATION1 where an uncompromisingly nice house would cost you upwards of a million,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
339, from LOCATION1 your only a ten minuet drive from LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
340, go for somewhere as close to LOCATION1 as possible as its generally safer,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
341, i have family in LOCATION1 and it is such a great place with the gardens  it is only 45 minutes by tube to central London,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
342," i live in LOCATION1 at the moment, which is quite far away","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
