,text,label_category,traintest
307,It was rather pathetic that it took them over an hour to seat us.,"[0, 1, 0, 0, 0]",train
308,"We were seated promptly as we had reservations, however after that the service was slow.","[0, 1, 0, 0, 0]",train
309,At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.,"[0, 0, 0, 0, 1]",train
310,"It's really also the service, is good and the waiters are friendly.","[0, 1, 0, 0, 0]",train
311,Suan was a recommendation that I am glad we heeded.,"[0, 0, 0, 0, 1]",train
312,"The food was pretty good, but a little flavorless and the portions very small, including dessert.","[0, 0, 0, 1, 0]",train
313,We visit at least once a month.,"[0, 0, 0, 0, 1]",train
314,"It is set far from the small street it's on, and there is no traffic noise.","[1, 0, 0, 0, 0]",train
315,"Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.","[1, 0, 0, 0, 0]",train
316,I'll keep this short.,"[0, 0, 0, 0, 1]",train
317,I felt as though I were eating in Paris.,"[1, 0, 0, 0, 0]",train
318,Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.,"[0, 0, 0, 1, 1]",train
319,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.","[1, 1, 0, 1, 0]",train
320,"However, it's not worth a special trip.","[0, 0, 0, 0, 1]",train
321,Nice value.,"[0, 0, 1, 0, 0]",train
322,Gigino's in Wagner Park is so enjoyable.,"[0, 0, 0, 0, 1]",train
323,And it was quick which is very important.,"[0, 1, 0, 0, 0]",train
324,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,"[0, 0, 0, 0, 1]",train
325,All the NYU students love this place so it makes for a fun young atmosphere.,"[1, 0, 0, 0, 0]",train
326,The food here does a great service to the name (Cantonese that is...).,"[0, 0, 0, 1, 0]",train
327,"But, nothing stands out about the cooking.","[0, 0, 0, 1, 0]",train
328,Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.,"[1, 0, 0, 1, 0]",train
329,"If that's a problem, go to McDonald's and destroy your insides.","[0, 0, 0, 0, 1]",train
330,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,"[0, 0, 1, 1, 0]",train
331,I've been here 3 times for lunch and it is one of my favorites in the city.,"[0, 0, 0, 0, 1]",train
332,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.","[0, 0, 0, 1, 0]",train
333,"I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.","[0, 0, 0, 1, 0]",train
334,Always busy but fast moving.,"[1, 0, 0, 0, 0]",train
335,Too bad the food wasn't of the same heritage.,"[0, 0, 0, 1, 0]",train
336,"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.","[0, 1, 0, 1, 0]",train
337,Sexy.,"[0, 0, 0, 0, 1]",train
338,"The food was really good, I had the onion soup and it was one of the best ever.","[0, 0, 0, 1, 0]",train
339,"I will have to say, this Bengali Fast Food joint is clearly my favorite.","[0, 0, 0, 0, 1]",train
340,I'm not picky - but it was actually gross.,"[0, 0, 0, 1, 0]",train
341,"overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.","[0, 0, 1, 0, 1]",train
342,"Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.","[1, 1, 0, 0, 0]",train
343,"Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.","[0, 0, 0, 1, 0]",train
344,"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.","[0, 0, 1, 1, 0]",train
345,"Even with John's and Joe's around the corner, this place will make a name for itself.","[0, 0, 0, 0, 1]",train
346,"It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.","[0, 0, 0, 1, 0]",train
347,"When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.","[0, 1, 0, 0, 0]",train
348,My girlfriend convinced me to go in the other night for a quick bite.,"[0, 0, 0, 0, 1]",train
349,"The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).","[0, 0, 0, 1, 0]",train
350,despite the untasteful previous review...,"[0, 0, 0, 0, 1]",train
351,"Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.","[0, 0, 0, 0, 1]",train
352,"Sure, everyone's got their favorite, but to know Sal, is to know New York.","[0, 0, 0, 0, 1]",train
353,I think that it is absolutely brilliant and well runned business operation.,"[0, 0, 0, 0, 1]",train
354,Also they were $15 each!,"[0, 0, 1, 0, 0]",train
355,"The service is ok, some of the people didn't get what they asked for.","[0, 1, 0, 0, 0]",train
356,"My friends spoke so much about it for months, I finally made the time to come down ear and dine in.","[0, 0, 0, 0, 1]",train
357,If you want good authentic Thai this place is not the place to go.,"[0, 0, 0, 1, 0]",train
358,I recommend getting a reservation even though we saw people seated without one.,"[0, 0, 0, 0, 1]",train
359,The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,"[0, 0, 0, 1, 0]",train
360,This is as good as neighborhood restaurants come.,"[0, 0, 0, 0, 1]",train
361,"If you want some roast duck, pork or chicken on rice with ginger, try them out!","[0, 0, 0, 1, 0]",train
362,"You order from a menu, so you leave feeling like you missed the full experience.","[0, 0, 0, 0, 1]",train
363,One of the more authentic Shanghainese restaurants in the US definitely the best in Manhattan Chinatown.,"[0, 0, 0, 0, 1]",train
364,We will go back every time we are in the City.,"[0, 0, 0, 0, 1]",train
365,we love th pink pony.,"[0, 0, 0, 0, 1]",train
366,So eat fast and order a lot.,"[0, 0, 0, 0, 1]",train
367,Staff is very accomodating.,"[0, 1, 0, 0, 0]",train
368,I have to agree with the previous reviewer.,"[0, 0, 0, 0, 1]",train
369,#NAME?,"[0, 0, 0, 0, 1]",train
370,"If you were there when it first opened, give this restaurant a second chance.","[0, 0, 0, 0, 1]",train
371,I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.,"[0, 0, 0, 0, 1]",train
372,"If you like Sakagura but you feel it's too much, you'd better try Yokocho.","[0, 0, 0, 0, 1]",train
373,yourself a favor and have dinner here and see if you dont agree with me.,"[0, 0, 0, 0, 1]",train
374,Definitely a great spot for a nice occasion or date.,"[0, 0, 0, 0, 1]",train
375,You can't go wrong with this place.,"[0, 0, 0, 0, 1]",train
376,Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).,"[0, 0, 0, 1, 0]",train
377,Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.,"[0, 1, 0, 0, 0]",train
378,Not pretentious and very economical.,"[1, 0, 1, 0, 0]",train
379,"The food was terrific and the service classy, attentive, without being overbearing.","[0, 1, 0, 1, 0]",train
380,This is an amazing place to try some roti rolls.,"[0, 0, 0, 1, 0]",train
381,Fresh ingredients and everything is made to order.,"[0, 0, 0, 1, 0]",train
382,"We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.","[0, 1, 0, 0, 0]",train
383,Quick and friendly service.,"[0, 1, 0, 0, 0]",train
384,Authentic bistro!,"[0, 0, 0, 0, 1]",train
385,"They are tasty, but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system.","[0, 0, 0, 1, 0]",train
386,Somewhat pricey but what the heck.,"[0, 0, 1, 0, 0]",train
387,"It's true, this place is not cheap.","[0, 0, 1, 0, 0]",train
388,"Try the hot dogs too, they're snappy and delicious.","[0, 0, 0, 1, 0]",train
389,Delivery is fast too.,"[0, 1, 0, 0, 0]",train
390,"Being from the south, there aren't any good delis in my area and while watching Foods across America on PBS I found out about Katz's Deli.","[0, 0, 0, 0, 1]",train
391,"The noise level was unbearable, conversation impossible.","[1, 0, 0, 0, 0]",train
392,Personal pans are the perfect size for those hungry nights.,"[0, 0, 0, 1, 0]",train
393,Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.,"[0, 0, 0, 1, 0]",train
394,One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.,"[0, 0, 0, 0, 1]",train
395,It's convenient.,"[0, 0, 0, 0, 1]",train
396,Thanks Bloom's for a lovely trip.,"[0, 0, 0, 0, 1]",train
397,The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.,"[1, 0, 1, 0, 0]",train
398,"Oh right, I should probably say something nice.","[0, 0, 0, 0, 1]",train
399,"Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.","[1, 0, 0, 0, 0]",train
400,"When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.","[0, 0, 0, 0, 1]",train
401,Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.,"[0, 0, 0, 0, 1]",train
402,this is can became on e of the NY Italian Food fare institutions.,"[0, 0, 0, 0, 1]",train
403,just got back from lunch at Tamarind and it was excellent.,"[0, 0, 0, 1, 0]",train
404,"head and shoulders above its neighboors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and underdeserving) baluchi's.","[0, 0, 0, 1, 0]",train
405,"The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).","[0, 1, 0, 0, 0]",train
406,Try the cheesecake!,"[0, 0, 0, 1, 0]",train
407,As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,"[0, 1, 0, 1, 0]",train
408,"David, Daytona Beach, FL","[0, 0, 0, 0, 1]",train
409,Perhaps.,"[0, 0, 0, 0, 1]",train
410,Great Indian food and the service is incredible.,"[0, 1, 0, 1, 0]",train
411,Go here.,"[0, 0, 0, 0, 1]",train
412,If you are in the area try The Bagel Shoppe on 74th street which is 3 blocks away on 2nd Ave.,"[0, 0, 0, 0, 1]",train
413,Rosario's is without a doubt one of the greatest pizzerias in existence.,"[0, 0, 0, 0, 1]",train
414,"Decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.","[1, 0, 0, 1, 0]",train
415,"I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.","[0, 0, 0, 1, 0]",train
416,We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.,"[0, 0, 0, 1, 0]",train
417,"Especially liked chicken tikka and the naan, and the dals.","[0, 0, 0, 1, 0]",train
418,The waiters were not attentive except that the bill turned up on the table before we were finished.,"[0, 1, 0, 0, 0]",train
419,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,"[1, 0, 0, 0, 0]",train
420,"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.","[0, 1, 0, 0, 0]",train
421,We generally like good restaurants and eat out often but Kai was way to expensive for what we got.,"[0, 0, 1, 0, 0]",train
422,What a great place.,"[0, 0, 0, 0, 1]",train
423,The sangria was pretty tasty and good on a hot muggy day.,"[0, 0, 0, 1, 0]",train
424,Don't eat here unless you're starving for thai food and you work next door.,"[0, 0, 0, 0, 1]",train
425,This tiny Williamsburg spot is always pleasantly surprising.,"[0, 0, 0, 0, 1]",train
426,"For the people who want great food plus great service, Roxy is a place to AVOID!","[0, 1, 0, 1, 0]",train
427,I had the best ravioli ever.,"[0, 0, 0, 1, 0]",train
428,"While the menu isn't especially groundbreaking, everything I've tried so far has been well-executed and tasty.","[0, 0, 0, 1, 0]",train
429,Ive been here a bunch of times now and the service is always outstanding.,"[0, 1, 0, 0, 0]",train
430,The bill is approximately $25 for 2 at lunch without drinks.,"[0, 0, 1, 0, 0]",train
431,"Quite frankly, this is some of the worst sushi I have ever tried.","[0, 0, 0, 1, 0]",train
432,"The food is great, service is ok.","[0, 1, 0, 1, 0]",train
433,"The overall price tag was very very expensive, something I did expect.","[0, 0, 1, 0, 0]",train
434,"By the time we were done, it was past 1:00am.","[0, 0, 0, 0, 1]",train
435,"Spice is great Thai food, love the inexpensive appetizers.","[0, 0, 1, 1, 0]",train
436,"Read all the other review, they'll confirm it.","[0, 0, 0, 0, 1]",train
437,Even after they overcharged me the last time I was there.,"[0, 1, 0, 0, 0]",train
438,The service was attentive.,"[0, 1, 0, 0, 0]",train
439,"He not only makes his own homemade mozzarella, but every pie is ultra fresh.","[0, 0, 0, 1, 0]",train
440,Fish was overdone.,"[0, 0, 0, 1, 0]",train
441,"Great idea and base for restaurant, but work on the details, people who think this was good need to go back to the shore towns and rethink what it should have tasted like.","[0, 0, 0, 0, 1]",train
442,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","[1, 0, 0, 0, 0]",train
443,We visited Bread Bar during January restaurant week and were so pleased with the menu selections and service.,"[0, 1, 0, 1, 0]",train
